satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,salary,left
0.5753591731290986,0.6324008951351965,6,131,9,1,0,high,1
0.42906236930266595,0.5929542729274033,7,213,2,0,0,low,0
0.27592269438054684,0.12073835270898647,4,152,2,0,0,low,0
0.768581330913202,0.32597904376881215,5,289,3,1,1,low,0
0.2262724300031862,0.5629815045152657,5,174,4,0,0,high,0
0.6923543061544142,0.18717860898849026,6,115,5,0,0,low,0
0.23333282264932664,0.8006236564128154,3,137,8,1,0,medium,1
0.6253301699544539,0.9721565095347499,7,116,2,1,0,high,0
0.7470782671290289,0.21475939996247206,3,289,6,0,1,low,1
0.2187138889065392,0.18691196479057592,7,261,5,1,1,high,1
0.05994330086130828,0.45493507179744463,6,309,5,0,1,medium,0
0.13097374299417408,0.7477652771400322,3,188,5,0,0,medium,0
0.6059969672710255,0.2816006102352514,2,173,7,1,1,medium,0
0.8494464062257355,0.019879908697280402,6,292,2,0,1,low,1
0.04499682123542437,0.541220628032894,7,119,3,1,1,low,0
0.7341512590416462,0.9566005677673076,4,121,2,1,0,high,0
0.3413186459500521,0.39127685540694557,4,225,9,1,0,low,1
0.4785283699195225,0.4201345541831004,4,269,6,0,1,high,0
0.9288595498455656,0.9689017171140379,7,204,6,0,1,low,0
0.33197150473584547,0.6946076116267283,5,129,4,1,0,medium,0
0.46533693393948605,0.7191719228421252,6,285,2,1,0,low,0
0.013682414760681105,0.5627020053710676,6,264,2,1,1,low,0
0.08159872000483837,0.9746092108632416,3,194,4,1,0,low,1
0.258591591134784,0.6888664844255561,6,238,9,0,1,medium,1
0.027852240821074403,0.8950327516051695,6,150,4,0,0,high,0
0.631375326048251,0.6993788657332212,3,98,5,1,1,low,0
0.4263983568016225,0.735115824840396,6,171,5,0,1,medium,0
0.548145202728022,0.2904109221422465,6,261,9,1,1,low,1
0.17464718589632955,0.303478698013819,2,274,6,1,1,low,0
0.2959320294366161,0.7829846495760292,7,240,8,0,1,medium,1
0.6638244748527251,0.2967062891698996,3,306,8,1,1,low,1
0.9653027236303998,0.5627700708015316,2,144,8,1,0,low,1
0.0504167736022092,0.24935231090670196,5,244,8,0,0,low,1
0.8903843208552661,0.8169833808090694,3,183,3,1,1,low,0
0.5768812013112085,0.11050135122769,7,247,6,1,0,low,1
0.5639195667556237,0.8294466397616644,6,306,7,0,0,medium,1
0.5002785352077603,0.6027298005076018,6,135,2,0,0,medium,0
0.06939408590418339,0.18690953482707728,2,243,8,0,1,low,1
0.08987685173616067,0.5420353855061182,2,302,3,0,1,low,0
0.6009120056590861,0.28249883684734045,5,199,5,0,0,high,0
0.3409585714355583,0.3234673347304966,5,258,4,1,0,medium,0
0.9172680665776807,0.35152804159688034,7,271,4,1,1,low,0
0.40659053735947226,0.06331924697232094,6,256,9,0,1,high,1
0.14328145870264108,0.9859616844014174,4,199,8,0,0,medium,1
0.714718833502036,0.031534628131224096,5,279,6,0,0,high,1
0.29335342144100984,0.6624968731842784,6,136,8,0,0,high,1
0.5254703073558932,0.37122764775743056,5,277,2,0,0,low,0
0.69783278550517,0.6460102909466989,3,139,2,1,0,low,0
0.9002641112020704,0.3562482530875838,2,305,4,0,0,medium,0
0.7921911948016761,0.6737506462588587,6,176,9,0,0,high,1
0.6763610678727241,0.7292355094683608,5,295,6,1,0,high,1
0.6796331823951436,0.6905526403996448,2,179,7,0,0,low,1
0.9459246440320865,0.11396198135815228,4,234,6,1,1,medium,0
0.29582409749653604,0.6568932346546846,5,237,5,0,1,low,0
0.0011120941961874076,0.2799875494540973,6,265,8,1,1,medium,1
0.2719545593981987,0.028801370569333518,3,302,5,0,0,high,1
0.217891379626744,0.41483067188895395,2,107,5,0,0,medium,0
0.6618345851139982,0.43354310280380104,2,307,8,1,1,high,1
0.633711599765529,0.4671741333524465,3,112,7,1,0,medium,1
0.5934613827047238,0.7048241653907162,6,185,3,0,0,low,0
0.0162434432094537,0.3088438091424591,7,301,6,1,1,low,1
0.7287780544506475,0.3152805131039226,4,120,6,0,1,low,0
0.3235304124854915,0.060552256241260594,7,121,7,1,1,medium,0
0.6650559890066311,0.686821215992296,3,270,8,1,0,high,1
0.5565784285021533,0.567826091399584,4,248,5,0,1,low,0
0.3427309254279072,0.34942511269378806,6,155,4,0,1,medium,0
0.13457626710410775,0.7051889789173547,5,155,9,1,0,medium,1
0.09441889766048095,0.5373577492268772,5,122,5,0,1,low,0
0.8315183331122236,0.46924494587053966,7,266,3,1,0,low,0
0.918397542081558,0.5113245436611265,6,171,7,0,0,low,1
0.6497880467642996,0.6363481252670565,4,115,8,0,0,low,1
0.10343411486048337,0.6600026045745995,7,286,9,1,0,medium,1
0.4020272168882407,0.28895781914071716,3,303,4,0,0,high,1
0.7289392001051572,0.14074336339115323,7,248,6,1,1,high,0
0.7798208840100681,0.15663418119051875,6,250,3,1,1,medium,0
0.1182186222910886,0.6393908859030016,6,275,3,0,0,high,0
3.071884538241587e-05,0.872873285767126,5,177,9,0,0,medium,1
0.712137045880605,0.4094962783455518,3,105,7,1,1,medium,0
0.35659617598620563,0.16952016032946238,5,273,4,1,1,medium,1
0.25448133161826025,0.7566024982938546,4,125,5,1,0,high,0
0.01289746978952544,0.8324894744194485,4,96,5,1,1,medium,0
0.5402994067614997,0.8805824431209666,2,149,2,1,0,medium,0
0.8511507354259817,0.6068314289137332,6,99,4,0,0,low,0
0.9576316462725879,0.8607285593880847,3,230,5,1,1,low,0
0.5657449506132892,0.015414958448407678,3,125,3,1,0,high,0
0.5144613277398942,0.10723580176952352,5,185,7,1,0,low,1
0.0850563854892411,0.09257606705209875,7,160,5,1,1,low,1
0.5488728015425998,0.712604684254733,7,219,7,1,1,low,0
0.3799790789653946,0.06958178354357902,5,124,9,1,1,medium,1
0.6071352808835769,0.49636437246630705,7,248,9,1,0,low,1
0.3887263478765467,0.4727068986362891,3,135,5,1,1,high,0
0.24029912345036675,0.31070352355824093,5,121,7,1,0,medium,1
0.0949652752283765,0.8704051699420998,7,112,3,1,0,high,0
0.31491844458889573,0.170433201879996,2,254,4,0,0,high,1
0.09664483428775228,0.35246278439923984,6,284,2,0,0,high,0
0.17689695082398393,0.7741715000229291,2,103,7,0,1,high,0
0.9873361585795459,0.030422314393284244,7,164,5,1,0,high,0
0.4441035569066186,0.6729504002463687,4,96,7,1,1,low,0
0.5318717665050166,0.8163977263615706,3,174,7,1,1,low,0
0.8736185287372153,0.9322678388381672,2,166,5,1,1,high,0
0.9955689004906878,0.8762966404914849,2,141,8,1,1,high,1
0.5827144493446815,0.31938411683368517,5,203,5,0,1,low,0
0.8124738210441717,0.5863641413229526,5,194,4,1,1,high,0
0.32694102433667527,0.07729349315046585,5,219,3,1,1,low,0
0.3057439574472911,0.2578700035480086,7,243,9,1,1,high,1
0.4027037209945602,0.09422237874750738,4,305,3,1,1,high,1
0.6725072626736491,0.31518729015396385,2,263,9,1,0,medium,1
0.6821916892550988,0.875187213458729,6,97,3,1,1,high,0
0.3152394346494508,0.3471668396742926,5,284,3,0,0,medium,0
0.1332099241366287,0.5618981030014264,4,166,3,1,0,high,0
0.6323962564655086,0.4333808481149408,7,198,9,0,0,medium,1
0.12832586218876452,0.4589165242987353,4,172,8,1,1,low,1
0.5784925082293301,0.9695720518365583,5,192,3,1,1,high,0
0.693422128056309,0.29615446826385794,3,125,5,1,0,low,0
0.7006114963944516,0.6273244695231713,2,125,5,0,1,medium,0
0.7534721106595967,0.42006266957944705,5,268,3,1,0,medium,0
0.8728594215656645,0.06114618104768621,6,119,3,0,1,medium,0
0.49995899196478844,0.48933083162423596,2,307,4,1,1,medium,0
0.7302491895295712,0.8133433290451083,4,279,7,1,0,low,1
0.6191727353658367,0.09875296868168837,6,306,4,1,1,medium,1
0.18663993979768256,0.06959184739630897,2,156,6,1,1,high,1
0.025689644869408168,0.15363152039326666,6,236,5,0,0,medium,1
0.28454138567693377,0.7644001113893061,4,220,8,1,0,low,1
0.4430337063376194,0.723995384144738,5,175,3,0,1,low,0
0.6171059444286563,0.5650177689061106,6,279,8,0,1,high,1
0.8499593305032054,0.4682264040926324,5,110,7,1,0,low,1
0.19624571670616564,0.8883258147026221,4,106,8,0,0,medium,1
0.1255497898984771,0.7666978238334825,4,235,5,0,0,high,0
0.9634799474743275,0.8119422513018052,6,181,8,1,0,high,1
0.10804455937640711,0.8132623013506542,6,184,6,0,1,low,0
0.47849107010718916,0.642717154745558,4,98,9,0,0,high,1
0.5855637287933019,0.45801462431594586,6,119,4,1,0,medium,0
0.5413744209074383,0.8646777525856504,6,184,6,1,0,medium,1
0.0860321570329432,0.9260074176032507,6,104,2,0,1,low,1
0.05702691400361937,0.023806043258343013,7,141,8,0,0,medium,1
0.10548342746103567,0.0515548732662513,6,189,9,0,1,medium,1
0.5855876838726125,0.9587432969084373,2,166,4,0,0,low,0
0.5443448876343211,0.27716061384419477,4,283,9,0,1,medium,1
0.23374079203674425,0.8733694396494187,4,234,5,1,0,low,0
0.6377741418455916,0.3887951189614026,3,105,4,0,1,low,0
0.8200675020556494,0.1191000576093556,5,98,6,0,1,low,0
0.041578959846593766,0.08044320020933426,3,114,9,1,0,high,1
0.4981299435480424,0.15650789908045648,6,225,3,1,0,medium,0
0.6893104121026903,0.24989319486736472,6,240,7,0,1,medium,0
0.2523119270696871,0.4885183539308262,2,225,6,1,0,medium,1
0.3077709052931491,0.7014979005657835,2,276,6,0,0,low,1
0.6136379029893838,0.9863985764852999,2,239,8,1,1,low,1
0.8979352934437369,0.44150674328917106,2,208,9,1,0,medium,1
0.8099244203028994,0.5181849423431099,2,233,8,1,0,medium,1
0.5831302190995835,0.5218157013832556,2,291,3,1,0,medium,0
0.7302217177572492,0.5394343554879361,2,138,7,1,0,medium,1
0.3648224702077987,0.5177406571044623,2,153,9,0,1,high,1
0.6409655280987577,0.008774755061917827,7,208,5,0,1,low,0
0.46618159112755697,0.0017248221098407068,2,283,7,1,1,high,1
0.1899361364575609,0.09766631812612292,4,217,8,1,1,medium,1
0.7017382738772572,0.10155660342917883,2,247,5,1,0,low,0
0.556464637348822,0.7048969089547961,5,299,4,1,1,high,0
0.3586215819535914,0.20491603251599977,2,180,9,0,0,high,1
0.9113391900786307,0.8947141047556129,7,201,6,1,0,low,1
0.020934117826733267,0.9286063295770195,6,239,4,1,1,high,1
0.315773151249496,0.9758933378958987,7,195,3,0,0,medium,0
0.05688139777764656,0.9390813048870201,7,194,2,1,1,high,1
0.7665273162216272,0.27188832191852463,6,104,8,0,0,high,1
0.7021074541137926,0.5097768447035125,2,101,5,1,0,medium,0
0.33135221873631704,0.175454970196941,2,203,3,1,1,medium,0
0.675662902207073,0.8062096551724331,6,288,5,0,0,high,0
0.39593722619594984,0.8884317051440961,5,301,4,1,0,medium,0
0.7562537914224343,0.8512888392975149,3,247,2,0,1,low,0
0.4541836627367061,0.4333669486968349,4,233,8,0,1,low,1
0.41227972783166555,0.758673884686781,6,177,7,0,0,medium,1
0.934729915488301,0.09757916957626944,2,296,6,0,1,medium,1
0.25087909989070023,0.04024477061925069,4,122,7,1,0,low,1
0.12044733999656543,0.7532364143087609,2,214,5,1,1,low,0
0.5845431132594582,0.4253552743286837,3,306,6,0,1,high,0
0.9693218122841789,0.9955492647395692,3,195,8,0,0,high,1
0.37783921372718665,0.0972542158555324,6,98,9,0,1,high,1
0.06203676362878152,0.8556276815352337,4,133,9,0,0,high,1
0.33930526730956745,0.4799830655289917,7,296,4,0,1,low,1
0.5059316543195584,0.827150195503877,4,169,5,1,0,low,0
0.1619230066322137,0.8171272821701449,7,168,7,1,0,low,1
0.658102218056492,0.9159920013620774,3,112,4,0,1,medium,0
0.9977493890102006,0.2978500112861028,2,201,9,1,1,low,1
0.4517394759814438,0.9497993534620031,7,143,6,1,0,medium,1
0.35472855673021264,0.15166696035762028,7,272,4,0,1,medium,1
0.40070416683446664,0.08196877759349053,6,266,8,1,0,medium,1
0.11514617839520114,0.43161551737234916,5,179,9,0,0,high,1
0.8832736014262238,0.8283229686418426,3,102,8,0,0,medium,1
0.414825655521352,0.4734211306334456,7,291,8,1,1,low,1
0.3872744114248413,0.8292866775305141,3,221,8,1,1,low,1
0.6596902729304743,0.7296868057943052,6,297,8,0,0,low,1
0.4420334209311235,0.20942838613893355,2,244,4,1,1,low,0
0.648233468807846,0.9488816248994638,4,301,4,0,1,low,1
0.061446290130787506,0.060781168629403415,3,248,3,0,1,low,1
0.8137233437222274,0.8982797075437949,6,176,9,0,0,medium,1
0.9405039528794026,0.304443448990374,6,284,3,0,0,low,0
0.648765386159386,0.5001480831643993,6,251,5,0,1,medium,0
0.9545659288588108,0.4223518727007345,4,301,4,0,0,high,0
0.1514323143699633,0.17183455691691618,3,147,9,0,0,low,1
0.4774161894803537,0.35814686640169313,7,108,7,1,0,high,1
0.6018067339454473,0.19293443629279527,6,129,9,1,1,high,1
0.5817366474211867,0.20388647546052385,4,222,4,0,0,high,0
0.40146177908904324,0.18705683602638035,2,200,8,1,0,low,1
0.3380844093662614,0.48901738034659425,5,290,4,1,1,medium,0
0.1268240225504188,0.7979313675113155,3,227,3,0,1,high,0
0.3917424505622782,0.568970033761241,4,139,6,0,0,low,1
0.16266081510548513,0.8932065885508419,5,221,4,1,1,medium,0
0.7343656764922184,0.6365444885767242,5,238,8,0,0,high,1
0.20883093549458998,0.6893401156326044,4,307,9,1,1,low,1
0.05856530528453385,0.6676072297270031,7,103,2,0,0,medium,0
0.5523661378172343,0.44945919318374117,7,209,5,0,1,medium,0
0.5952297327194016,0.6893388222000828,4,100,3,0,0,low,0
0.8719130612805055,0.06970774646896116,4,289,6,0,0,high,1
0.5769816124176819,0.8598514719156631,6,181,8,1,0,low,1
0.3454808537234457,0.7778121434439174,2,168,2,0,0,high,0
0.8030118815263205,0.2452299582316788,7,187,4,0,1,low,0
0.5402788931874211,0.7680324542540824,6,216,7,0,0,medium,1
0.07928028463119174,0.012642601400018494,5,141,9,1,0,medium,1
0.5658505603132467,0.21724657248088042,5,288,7,1,1,medium,1
0.9080185454216624,0.06513723867089594,5,211,3,0,1,medium,0
0.39631262549822055,0.7802269166178947,4,208,4,0,0,medium,0
0.29632580189980007,0.7558741511783872,3,161,5,0,1,low,0
0.14346945701802005,0.8136360238018306,6,249,3,0,0,low,0
0.15144552193535732,0.004481693325528835,3,126,2,1,1,low,1
0.4327714843418189,0.501232726678408,2,146,7,1,1,high,0
0.5956798241615295,0.7048361975173365,2,136,8,0,0,high,1
0.08061540516960175,0.15540112873901546,6,146,6,0,0,medium,1
0.9395685890251657,0.6497907275126247,5,242,6,1,0,medium,1
0.7551336174451959,0.08411009930968572,7,190,5,0,0,medium,0
0.5866239182836627,0.18132585610431318,2,168,6,0,0,high,1
0.8284386709389908,0.475796814994601,3,226,6,1,1,high,0
0.08018675681211329,0.653565152681102,3,133,8,0,1,low,1
0.4768388777331244,0.1458691269538961,7,293,5,1,1,high,1
0.6300931268616634,0.1852233308309379,4,268,7,0,1,medium,1
0.8286529061182892,0.204446367065663,5,294,2,0,0,low,1
0.7834695600492677,0.23870080469897847,4,136,3,1,1,high,0
0.27706924971339963,0.22655384852629123,6,248,7,1,1,low,0
0.9408801695592043,0.39514910849763674,2,273,3,1,1,high,0
0.12434584143087035,0.6537896508367229,7,224,5,1,1,high,0
0.8751336186211521,0.43803178313446967,7,149,7,1,0,high,1
0.9709402496046186,0.7759739087498881,7,181,4,1,0,medium,0
0.17715352322262556,0.7192685059486148,4,307,5,0,1,high,0
0.7220660642037853,0.12652691404907568,4,108,5,0,1,medium,0
0.040285518777998464,0.04884162332074393,6,135,5,1,1,low,1
0.40542282513915495,0.8779415639996061,3,116,5,0,1,high,0
0.516283299197674,0.07983106656287342,3,264,6,0,0,medium,1
0.5806452259096341,0.14833918071971308,6,284,6,1,1,medium,1
0.9359372482485595,0.02213327555811806,7,256,7,0,0,low,1
0.6722506872941947,0.6283363652986538,3,296,2,1,1,low,0
0.481277951219237,0.5823705631583486,6,124,5,1,0,low,0
0.8096750362658893,0.9869036664352556,3,220,3,1,1,high,0
0.9505328209544089,0.886932396317172,6,278,4,1,0,high,0
0.022066148682290843,0.4108431774809097,3,127,6,1,0,low,1
0.9825212722560387,0.371585840912535,7,106,9,1,0,high,1
0.08613213906368034,0.2968520342799851,4,275,3,1,1,medium,1
0.8143867792687614,0.15240692003788137,4,131,6,1,1,medium,0
0.2803347525514125,0.13808365660200905,7,188,9,0,0,high,1
0.13217965775387175,0.13228370800960543,3,207,7,1,0,high,1
0.4398556397138349,0.11411475718677855,7,254,2,0,1,medium,1
0.6439565794476135,0.24051204240553692,6,237,4,1,1,medium,0
0.380951845023475,0.3066686303131164,4,286,6,0,0,high,1
0.05456540828269896,0.9615789710389159,2,275,9,1,1,high,1
0.5994611396587166,0.5784732510018857,3,277,9,1,0,low,1
0.9024032761106747,0.987595774513281,2,212,4,0,1,low,0
0.3832153659472517,0.37246694782567324,2,145,4,0,1,high,0
0.21633277763082703,0.45762663258944103,5,218,7,1,0,medium,1
0.4425773459328154,0.32457865916527917,2,277,3,1,1,high,0
0.04836271104878087,0.18288765089655268,2,309,9,0,1,medium,1
0.8204875844802748,0.14316470777757917,7,168,6,1,1,high,0
0.8263408109501867,0.9450791978078319,5,192,4,0,0,high,0
0.5880004634296284,0.9868106817987558,5,182,7,1,0,medium,1
0.3531028889383895,0.04490949650873155,5,307,9,1,1,medium,1
0.7997833644457834,0.15034587473176653,6,192,5,0,0,high,0
0.5546870247883672,0.4235240923010226,5,258,9,1,1,medium,1
0.8259323085500162,0.18633347634440733,7,205,8,1,0,medium,1
0.6314587925830206,0.3638803936268833,6,253,4,1,0,high,0
0.7844054732127973,0.12909634985963336,3,205,4,0,1,low,0
0.59856299321776,0.45651175672179023,6,150,6,1,1,low,0
0.4141410682156662,0.2716946161692593,3,189,8,0,1,medium,1
0.9579458599261376,0.3519050557586608,5,309,5,0,0,high,0
0.5411138248788447,0.09431265146274759,5,204,4,0,1,medium,0
0.6050895185405384,0.4281280507101417,3,224,6,0,1,high,0
0.22048763941474925,0.9832576109615698,4,110,6,1,1,low,0
0.6256507894272765,0.3288330468811903,7,248,9,0,0,low,1
0.5716076494829438,0.876429274842435,6,115,7,0,0,low,1
0.18483839794702495,0.8431991416236851,7,294,8,1,0,medium,1
0.059587097353143714,0.9520584182972106,7,239,4,1,1,low,1
0.6043593197147711,0.7901095122670945,2,147,2,0,1,low,0
0.7636922693503205,0.659596827058815,5,182,2,0,0,medium,0
0.5234013709220082,0.8565844442274576,6,308,3,1,1,high,0
0.2267726253196457,0.07564468065734964,7,160,2,1,0,low,0
0.6665219766930349,0.4628306571988078,6,206,2,1,0,high,0
0.08010572660960225,0.9892562386150588,7,179,6,0,0,high,1
0.4418337048019546,0.7696001512947322,5,206,6,0,0,medium,1
0.1633667583984202,0.9620753780372231,7,306,7,0,0,high,1
0.18445905105988336,0.7796343561334791,3,165,8,1,1,high,1
0.20229394915820365,0.8748819674421442,5,224,4,0,1,medium,0
0.3867070570439779,0.706529632303191,6,189,8,0,0,high,1
0.051150205620397626,0.7605020044172398,4,221,8,1,1,low,1
0.3977934409290982,0.5231780098395007,7,111,4,0,0,medium,0
0.5117074471147008,0.9242377008141329,3,250,9,1,1,medium,1
0.4832942849663252,0.8250389106233617,5,113,9,1,0,medium,1
0.38278410040304056,0.8438849656656322,2,172,6,1,1,low,0
0.8391466080707525,0.6730091009630523,5,139,9,1,0,high,1
0.1453266924205041,0.304579947087249,6,145,4,0,0,high,0
0.505696743781374,0.03562979539013933,6,187,6,0,0,high,1
0.062041416956554296,0.9356551294095445,2,297,8,1,0,low,1
0.07115567887790974,0.5861203488054969,3,109,8,0,0,high,1
0.5738658496770963,0.29814297114814026,6,147,2,0,1,high,0
0.566018424887821,0.1491351078475378,3,188,4,1,0,low,0
0.878033512844457,0.8295231655007547,3,216,9,0,1,low,1
0.5578736756600732,0.8365201944475789,5,298,2,1,0,high,0
0.9597910204048502,0.8145079681305315,3,145,3,0,0,low,0
0.04869484839992977,0.6450826919667862,7,218,7,0,1,low,0
0.09800768478074107,0.3660153875918759,6,112,7,1,0,low,1
0.04406586157038139,0.304070284780257,6,219,8,1,0,medium,1
0.18527685033354002,0.008554770118170185,4,215,8,1,0,medium,1
0.5412701109416781,0.8336075586882403,3,226,4,0,0,high,0
0.645572181427428,0.08743269749364246,4,285,8,0,0,high,1
0.0455851579486688,0.6307549980407676,5,190,6,0,0,low,1
0.9459708898455993,0.5040749468400884,4,244,7,1,1,high,0
0.842165376650381,0.5266893589263512,3,128,9,0,0,medium,1
0.2966124821570931,0.9267128453077733,6,96,6,1,1,high,0
0.07718753022646796,0.03161501127124211,5,293,7,1,0,high,1
0.16988707321905727,0.7733922246287723,3,210,3,1,0,medium,0
0.12694441375497267,0.05205239836730713,5,279,6,0,1,medium,1
0.12328377929894685,0.0381536059353772,2,99,2,1,1,low,1
0.5185616886657339,0.42981769814138193,3,245,6,0,0,low,1
0.2458474424934003,0.06307517434296672,2,300,9,1,1,low,1
0.35813971652914445,0.789143951292912,4,281,3,1,0,high,0
0.9895053333843224,0.5295630936483372,3,267,5,0,0,high,0
0.6843142489253448,0.029038782659774443,2,152,9,1,0,high,1
0.9489806670470013,0.04050068648191951,7,263,9,0,1,medium,1
0.1425565550331156,0.6126685297394794,6,151,5,1,1,high,0
0.38213947483256927,0.8061118176584049,4,158,9,0,1,medium,1
0.5547318032823543,0.43779953127477356,3,198,2,1,1,high,0
0.07675806188873802,0.5545806715356244,3,212,5,1,0,high,0
0.004187443627957865,0.7998294540499016,6,262,8,1,1,medium,1
0.6704343337969175,0.6105061740418192,6,102,6,0,1,medium,0
0.6418195168014353,0.22476023765881947,2,237,3,1,1,medium,0
0.41078880999961176,0.6130520258694786,2,220,7,1,0,low,1
0.48964407603203264,0.6282794590652135,2,185,2,0,0,low,0
0.4154430005920896,0.7341069808811267,5,241,5,0,0,high,0
0.024005044844888856,0.6208741875568012,4,150,6,0,1,high,0
0.3353716062174624,0.969242130458038,3,210,7,0,0,high,1
0.17708225539728983,0.19728830871706848,4,279,7,1,0,low,1
0.09842418910136874,0.9510906795670763,6,280,6,1,0,high,1
0.9567204338893498,0.5383394903500163,7,218,4,1,1,medium,0
0.5993597250421656,0.671956140494912,4,211,4,1,1,medium,0
0.7286562842366027,0.09946159745218985,4,281,8,1,0,low,1
0.3153637432661175,0.380575941378107,2,210,3,0,0,medium,0
0.3931471294940152,0.7693791464631726,6,248,8,1,0,medium,1
0.23692399389672347,0.7069110150989903,4,209,8,0,0,high,1
0.09696567096542474,0.040139388165410184,3,191,2,1,0,medium,1
0.1790316374415838,0.5465942634972446,2,293,5,1,1,medium,0
0.7975140452964858,0.08827819296840944,4,175,5,0,0,low,0
0.6775458051837758,0.9958564291781623,6,98,6,0,0,medium,1
0.5469288759854769,0.8972965885332946,7,244,5,1,0,medium,0
0.47508987286676807,0.021080660428536957,3,255,8,1,1,high,1
0.9224342836561245,0.8586495789026308,7,225,3,1,1,high,0
0.0727349477786684,0.9194296005584076,6,206,4,0,0,high,1
0.28060081323791597,0.3535482225634551,6,115,6,1,1,low,0
0.34993785357071405,0.7195016550477659,6,298,9,0,1,high,1
0.7824258122127878,0.4421037462077789,7,210,2,0,1,medium,0
0.9925146201619713,0.6552324845763441,5,241,6,0,0,low,1
0.24067051475715306,0.34031740429819146,3,277,8,0,0,medium,1
0.8743073341370806,0.32255923663326835,6,170,5,0,0,medium,0
0.8306227604317913,0.42443388885757904,5,131,3,0,0,high,0
0.22465739764176662,0.14556775865250116,2,197,8,0,0,low,1
0.3993325801992226,0.8311389644353826,5,171,2,1,1,low,0
0.4096728692925191,0.34869789536163665,2,156,6,0,1,high,0
0.9782206685265583,0.40014955390584517,7,155,5,0,1,low,0
0.18089190137889832,0.8940546127021446,5,212,6,1,0,medium,1
0.799157971104782,0.49662381406317135,7,131,2,1,1,low,0
0.3341927141731099,0.5442539093508629,6,267,8,0,0,medium,1
0.7308703457761604,0.9564981247770985,5,163,5,1,0,low,0
0.42001100429566285,0.8867263831449892,5,289,4,1,1,low,0
0.57835976311654,0.1694667088884395,6,139,7,0,1,high,0
0.8326117733261311,0.47321502991810505,2,172,2,1,0,high,0
0.8041655649838841,0.9712962274285455,6,185,4,0,1,low,0
0.8664231835397002,0.3723662982286027,3,124,4,1,1,medium,0
0.05961732534465902,0.37157310851620007,5,271,5,0,1,high,0
0.6920505530397448,0.19503023178915435,3,259,6,1,0,high,1
0.13998737672176287,0.11432311411912521,6,231,8,0,0,high,1
0.415818568018411,0.7403047907559818,7,228,6,0,1,low,0
0.5485884150546885,0.7700304687015165,6,191,3,0,1,medium,0
0.40273948474683074,0.9690129635029999,4,301,2,0,0,medium,1
0.5196116758030075,0.773418210905363,3,270,2,1,0,low,0
0.9965263087986191,0.2433524940335987,4,221,8,0,0,medium,1
0.13521731371285473,0.04011657828851545,3,266,9,1,0,high,1
0.6754560453364256,0.9854373843696602,7,233,5,1,1,medium,0
0.3960009663856152,0.34045069554360574,4,105,5,0,0,high,0
0.13300979890732878,0.31197154243242076,4,229,3,0,0,high,0
0.15873676337430953,0.9059552097493825,3,111,3,1,1,low,1
0.9492731062456169,0.5850998985449861,6,283,4,1,1,high,0
0.879601496711762,0.21487117384913457,2,121,9,0,1,medium,1
0.9070419604150218,0.8890962427162395,6,116,7,0,0,medium,1
0.9915327758273865,0.9933608550547434,2,195,9,0,0,medium,1
0.20831539000851795,0.08667856115083072,3,281,9,0,1,medium,1
0.35543933736406175,0.8622516283024872,5,264,3,1,0,medium,0
0.6692190299248667,0.390515697684394,6,201,9,0,0,high,1
0.48380253986064725,0.5240724465067044,4,125,6,0,0,low,1
0.4183895333783335,0.9148159757649807,6,228,4,1,1,low,0
0.35781124933559305,0.9733791957751172,3,233,7,0,1,medium,0
0.5937806319434522,0.2621639104087994,5,190,3,1,0,high,0
0.575593428640082,0.21285077095991378,5,234,9,0,0,low,1
0.16145783406424008,0.08051655859151186,6,286,7,0,0,medium,1
0.47173983751843906,0.561797852662138,6,230,6,0,0,high,1
0.5534717762098499,0.013604395450668272,7,282,9,1,0,low,1
0.5702869387313905,0.41189829760993657,6,235,6,0,1,high,0
0.2101071929123518,0.07338401665200855,3,159,4,1,1,medium,0
0.7422713922522868,0.405225782929334,2,218,4,0,0,high,0
0.025199094821069634,0.039932189265609264,7,208,6,0,1,low,1
0.35483185554316266,0.8352172606087689,2,136,5,0,0,low,0
0.7802126485356335,0.20973899393856588,4,283,8,1,0,high,1
0.5638929210554023,0.328308710357912,3,295,9,0,0,low,1
0.26116243251086024,0.8700479966063919,7,123,9,0,1,high,1
0.6949531193430477,0.7462660613322051,5,218,4,0,1,high,0
0.5673909441560734,0.21903836164205848,7,175,8,1,1,medium,1
0.7962436094563872,0.07189941865749605,4,286,2,1,1,medium,1
0.7350251861898234,0.7156737768553395,5,98,5,0,1,high,0
0.6101079220362347,0.39070255068810933,7,196,2,1,1,low,0
0.488177675310814,0.7660799991182212,5,127,7,1,0,medium,1
0.1331821256675234,0.4452947723752104,6,116,7,0,0,low,1
0.26133301788538377,0.3460024129722764,5,216,7,1,0,high,1
0.41909947291708527,0.4512054082123965,7,150,3,1,0,low,0
0.5992992870063887,0.7485589856706767,5,113,4,1,1,low,0
0.5137078552153048,0.9022202865403741,3,148,4,1,1,high,0
0.2881845259595295,0.049767196588575535,6,207,6,0,0,medium,1
0.006464357789710551,0.5241115412269551,6,216,8,1,1,medium,1
0.49623922190081393,0.0328354290838776,4,205,4,0,1,low,0
0.2856259885622431,0.4684095450243587,6,170,8,0,1,high,1
0.7346083007105351,0.8852828290969004,2,156,7,0,1,high,0
0.02394626527048349,0.36159026642030967,3,273,2,0,1,medium,0
